"","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG","BCC5520_AVG_missing","OPTIONS_PRICE_missing"
"390",0,356,3729.71,73.4,56,144,3984.2,47,59,73.3,1,0
"391",0,356,8938.79,86.21,83,132,7169.5,43,52,81.96,0,0
"392",0,639,9582.13,84.15,75,0,8668.18,53,70,79.13,1,0
"393",0,0,14333.33,74,50,564,12000,13,29,70.38,0,0
"394",0,326,11271,79.81,64,0,10019.23,39,57,71.27,0,0
"395",0,356,7750.29,86.8,70,304,7180.95,53,68,87.87,0,0
"396",0,356,8443.32,87.6,78,132,8905.05,61,71,92.35,0,0
"397",0,356,2442.75,69.29,23,144,2050,17,17,64.46,0,0
"398",0,356,7527.78,83.68,73,168,6603,47,55,88.07,1,0
"399",0,0,5715.25,67.36,50,594,8243.75,36,36,82.6,0,0
"400",0,356,3279.85,64.82,64,120,3300,13,25,72.93,0,0
"401",0,356,9425.55,93.76,93,168,8875.81,80,86,95,0,0
"402",0,514,4839,71,47,0,3706.67,0,25,69.27,0,0
"403",0,356,4895.75,59.17,80,132,7250,18,25,86.6,0,0
"404",0,356,3332.25,81.13,71,144,2940,31,42,57.14,0,0
"405",0,669,11398.33,96.64,96,0,10441.67,78,77,73.91,0,0
"406",0,639,8887.23,92.8,60,0,9261.54,50,67,84.8,0,0
"407",0,639,7500,53.8,67,0,10000,20,25,77.67,0,0
"408",0,494,4557.91,93.69,86,0,5381.82,57,75,95.29,0,0
"409",0,356,4717.47,72.63,48,168,4738.89,23,24,66.89,0,0
"410",0,658,7072.67,81.89,50,0,5820,41,50,77,0,0
"411",0,356,1889.8,61.67,31,156,2155,10,40,72.19,0,0
"412",0,669,4853.17,75,45,0,4709.17,42,42,72.45,0,0
"413",0,564,6989.71,84.05,72,0,6248.39,44,56,80.31,0,0
"414",0,356,5724.2,93.36,78,180,8300,36,46,90.33,0,0
"415",0,356,3188.5,68.74,57,180,3404.3,13,30,69.2,0,0
"416",0,669,0,66.67,33,0,0,18,0,66.67,0,0
"417",0,639,7938.69,90.4,90,0,10034.62,73,79,98.9,0,0
"418",0,569,5732.2,87.33,82,0,5166.73,54,73,82.38,1,0
"419",0,432,8988.5,81.85,62,0,9154.16,43,57,80.46,0,0
"420",0,0,10101.09,98.12,100,568,7784,78,96,100,0,0
"421",0,0,1385.71,60.27,35,600,1289.29,15,24,63.9,0,0
"422",0,356,8228.31,92,75,144,6531.43,78,82,87.5,0,0
"423",0,669,2175,72.6,67,0,2350,22,14,83.33,0,0
"424",0,514,5422.73,92.32,83,0,6591.67,59,76,95.83,1,0
"425",0,688,1537.75,84.7,67,0,1744.8,10,44,80.11,0,0
"426",0,356,10049.18,74.38,78,144,11000,37,44,95,0,0
"427",0,554,15603.36,91.9,75,289,15484.44,62,81,87.14,0,0
"428",0,356,5485.07,79.09,47,156,4501.41,33,39,64.41,0,0
"429",0,514,3267.22,90.69,38,0,2800.56,38,36,72.88,0,0
"430",0,799,5046.8,68.09,44,30,5683.33,15,20,77.94,1,0
"431",0,356,6276.41,92.57,83,144,4779.63,45,68,87.87,0,0
"432",0,356,8708.21,82.31,60,168,8249.86,57,60,91.58,1,0
"433",0,639,2427.8,94,44,0,2500,22,33,55.67,0,0
"434",0,356,7496.44,90.32,80,156,7318.75,65,80,88.9,0,0
"435",0,494,3755.13,63.33,50,115,5420,22,36,78.1,1,0
"436",0,594,6511.86,81.11,56,0,5992.86,42,45,82.11,0,0
"437",0,356,11188.88,75.68,56,144,8942.86,33,31,70.64,1,0
"438",0,649,5459.86,68.22,50,0,5581.86,26,36,76.11,0,0
"439",0,514,3064.33,50,40,0,2533.33,38,38,46.6,0,0
"440",0,356,4259.27,85.15,59,180,3650,45,61,78.06,0,0
"441",0,0,11606.64,94.78,70,489,10996.88,70,88,94.7,1,0
"442",0,436,7701.08,85.8,100,0,5635,65,69,80,0,0
"443",0,669,7956.33,80.63,31,0,7125,21,29,66.92,0,0
"444",0,356,6290.43,94.07,63,168,7010.22,36,43,85,0,0
"445",0,564,7285.5,74.28,59,0,9610.33,42,70,77.29,0,0
"446",0,356,12498.15,95.09,90,144,11039.66,62,77,90.48,0,0
"447",0,356,3390.78,78.5,73,144,2871,43,46,85.45,0,0
"448",0,275,7312.63,70.96,62,0,8830,38,53,74.6,1,0
"449",0,639,2770.2,72.4,18,0,4680,18,19,37.55,0,0
"450",0,356,11439.07,94.16,100,120,10906.67,79,79,100,0,0
"451",1,586,17901.05,95.51,100,0,18466.67,67,79,100,1,0
"452",0,669,7913.33,86.44,73,0,6715.38,50,72,87.6,1,0
"453",0,619,5182.1,71.74,62,0,4721.25,30,36,77.91,0,0
"454",0,356,18100,68,67,132,15318.47,13,29,80.89,1,0
"455",0,356,7741.16,92,97,156,6591.92,69,79,91.38,0,0
"456",0,639,6628.39,90.4,76,0,7323.61,50,68,85.14,0,0
"457",0,514,4854.6,67.91,50,30,5455,19,21,82.55,0,0
"458",0,228,9353,64.54,54,0,5093.75,15,23,73.92,0,0
"459",0,639,2480.56,77.89,43,0,2133.33,14,24,61.29,0,0
"460",0,688,7813.9,80.47,67,0,5780.48,31,37,78.17,0,0
"461",0,356,7161.9,84.07,75,180,7025,44,54,84.92,0,0
"462",0,356,3602,63.23,67,144,3725.36,28,43,73.96,0,0
"463",0,669,1632.67,62,56,0,1433.33,31,22,44.44,0,0
"464",0,519,11239,64,46,0,11566.67,28,20,74.46,0,0
"465",0,356,1577.08,66.38,50,168,1764.17,21,26,56.5,0,0
"466",0,0,9187.89,85.25,63,564,8560,65,100,69.07,1,0
"467",0,499,5379,76,78,0,4860,27,50,92.89,0,0
"468",0,356,6032.21,91.95,81,132,6936.07,58,75,76,0,0
"469",0,356,5485.07,79.09,47,156,4501.41,33,39,64.41,0,0
"470",0,405,13252.18,97.75,86,0,9154.55,75,92,84.14,0,0
"471",0,356,15708.81,99.06,71,304,13682.55,65,73,76.6,1,0
"472",0,619,3566,77.57,50,0,3107.14,19,24,76.45,0,0
"473",0,326,3019.79,68.78,59,0,5185.31,27,37,58.57,0,0
"474",0,569,5226.43,60.75,22,190,2983.33,12,12,62.43,1,0
"475",0,356,8402,89.22,83,132,6100,58,55,83.33,0,0
"476",1,688,5839.7,77.17,55,0,5950,32,43,86.6,0,0
"477",0,499,12106.65,94.92,71,0,10600,48,77,82.71,0,0
"478",0,514,4204.29,64.94,67,0,5314.29,36,33,62.33,0,0
"479",0,639,5675.67,86,37,0,4941.67,30,40,65.63,0,0
"480",1,736,4078.73,57.08,50,0,4138,11,18,67.81,0,0
"481",0,669,12200.29,89.34,82,0,11624.08,66,73,80.27,0,0
"482",0,356,4845.33,94.56,76,168,3643.4,67,82,87.65,0,0
"483",0,799,4975,76.55,38,0,6993,45,55,54,0,0
"484",0,564,9995.32,95.8,88,0,7268.42,67,74,92,0,0
"485",0,0,2686.6,82.8,30,544,1791.67,9,50,59.1,0,0
"486",0,356,11850,77.78,100,144,9200,73,67,80,0,0
"487",0,799,0,65.2,67,0,0,17,25,82,0,0
"488",0,356,5388.88,78.19,63,168,3552.94,32,44,81.95,0,0
"489",0,669,8590.44,72.21,40,0,7733.33,33,53,76,0,0
"490",0,639,2674.19,66.74,34,0,2812.86,7,23,56,0,0
"491",0,688,9190.46,89.76,79,285,9680.77,53,71,95,0,0
"492",0,799,12405.25,94.22,80,0,10985.59,64,77,90.67,0,0
"493",0,356,10686,86.7,90,180,8757.89,52,70,83.65,0,0
"494",0,356,4204.71,81.56,86,156,4157.14,25,40,96.43,0,0
"495",0,0,5966.5,83.41,76,585,5513.64,43,57,81.76,0,0
"496",0,619,4075,72,33,0,3887.67,60,60,55.67,0,0
"497",0,669,6109.75,73.56,64,0,5087.5,26,39,61.43,0,0
"498",0,669,6465.35,88.42,54,0,6015.79,45,57,73,1,0
"499",0,356,3134,86.82,60,156,4466.67,35,47,73.93,0,0
"500",0,439,8107.8,85.85,60,0,7090,50,62,71.2,0,0
"501",0,564,8324.67,87.25,80,0,7638.46,73,84,89.18,1,0
"502",0,356,14787.8,85.76,82,304,11680,47,56,78.55,0,0
"503",0,494,4500.91,79.31,60,0,3922.73,24,47,75.07,0,0
"504",0,669,7359.55,87.11,61,0,6071.5,47,62,77,1,0
"505",0,564,13132.73,98.45,100,0,12722.22,73,56,100,1,0
"506",0,336,12752,98.16,100,0,17008.67,80,94,90,0,0
"507",0,356,8146.27,90.12,59,156,5900,32,53,85.29,0,0
"508",0,356,4387.42,64.53,60,168,4558.33,13,40,92.1,0,0
"509",0,356,11875.83,98.05,78,144,8385.71,61,69,91.75,1,0
"510",0,639,5105.67,69.33,50,0,4808.33,32,32,80.13,0,0
"511",0,356,4667.5,56.6,63,180,3850,25,36,83.88,0,0
"512",0,505,20903.93,95.29,87,515,20065.52,69,71,97.53,0,0
"513",0,499,12106.65,94.92,71,0,10600,48,77,82.71,0,0
"514",0,0,7970.75,80,75,594,6860,38,71,81.25,0,0
"515",0,569,6725.44,86.65,70,0,6457.68,40,51,90.27,0,0
"516",0,356,3667.25,82.45,63,156,2325,42,50,85.63,0,0
"517",0,356,7135.22,90.68,77,144,6473.11,55,64,81.54,0,0
"518",0,514,3185.63,84.6,90,0,2875,27,45,89.2,0,0
"519",0,514,12232.31,94.41,79,0,11901.6,63,67,80.93,0,0
"520",0,356,5744.5,81.18,41,156,5783.33,23,21,64.53,0,0
"521",0,356,5022.33,90.33,50,144,5933.33,44,50,62.5,0,0
"522",0,0,5547,81.3,89,564,5671.43,18,27,77.78,0,0
"523",0,669,5691.82,72.61,52,0,5146.18,29,33,82.29,0,0
"524",0,356,3759.86,81.04,38,168,3707.14,32,29,64.06,0,0
"525",0,669,5899.13,67.73,47,0,5281.75,27,25,67.03,0,0
"526",0,385,8169.67,94.63,60,0,9466.67,61,71,81.7,0,0
"527",0,639,9831.29,96.86,71,0,10242.86,33,56,92.86,0,0
"528",0,569,3933.89,76.14,56,0,4033.33,17,22,62.94,0,0
"529",0,639,5286.67,78.73,45,160,4560,25,35,67.73,1,0
"530",0,539,9177.03,91.26,72,0,10578.13,60,80,86.03,0,0
"531",0,0,3772,66.86,27,576,3966.67,6,0,55.73,0,0
"532",0,356,8789.67,67.67,11,180,7525,20,20,72.44,0,0
"533",0,669,8522.2,60.86,63,0,10266,42,45,89.63,0,0
"534",0,356,2620.93,61.69,43,144,2464,22,24,70.3,0,0
"535",0,356,2726.6,68.65,59,156,2420,7,11,69.59,0,0
"536",0,0,5100,92.71,73,594,5258.33,39,41,89.47,0,0
"537",0,0,5636.3,71.08,43,612,4965.91,31,45,83.89,1,0
"538",0,356,4923.88,65.63,44,144,4803.85,15,21,71.89,0,0
"539",0,669,8243.42,93,88,0,7758.33,67,87,81.25,0,0
"540",0,639,12946.04,98.93,94,0,8550,89,96,88.24,0,0
"541",0,0,7150,92.63,90,349,6135.95,43,75,88.71,1,0
"542",0,356,5500,65.33,29,144,8500,11,33,59,0,0
"543",0,356,5997.94,84.65,77,120,5605.26,33,65,89.5,0,0
"544",0,594,12754.41,92.67,91,0,13748.18,64,79,90.59,0,0
"545",0,356,6735.45,87.94,53,168,5481.86,42,45,66.7,0,0
"546",0,356,16204.79,98.9,100,168,16480.11,86,85,85.71,0,0
"547",0,356,7666.7,96.88,55,168,7210.1,59,60,86.09,0,0
"548",0,0,9104.86,64.75,25,594,9157.14,42,36,46.5,0,0
"549",0,356,8627,90.44,100,0,7500,36,33,83.33,0,0
"550",0,356,9245.13,94,86,0,7338,70,80,97.57,0,0
"551",0,356,6083.33,67,40,168,6083.33,8,31,44,0,0
"552",0,639,11342.53,88.68,69,0,8314.93,53,68,90.15,0,0
"553",0,0,8044.17,84.08,82,494,5550,16,19,91.82,0,0
"554",0,569,5414.29,69.63,56,245,5571.43,11,33,74.78,0,0
"555",0,594,5330.78,56.89,56,0,8040,22,33,84.44,0,0
"556",0,356,14739.88,96.64,94,132,13154,71,89,91.18,0,0
"557",0,576,7907.4,75.69,57,0,6175,43,54,58.86,0,0
"558",0,494,7637.17,73.8,70,0,7762.5,36,60,82.56,1,0
"559",0,639,11979.63,94,100,0,9456.25,70,75,100,0,0
"560",0,564,5678.5,86.23,57,0,5846.67,27,48,83.57,0,0
"561",0,499,4665.81,86.64,43,0,2575,50,54,64.33,1,0
"562",0,0,7492.64,85.25,58,606,7270,48,62,71.05,0,0
"563",0,356,4645.83,71.47,47,132,5650,17,27,62.93,0,0
"564",0,669,4564.09,61.48,80,0,4036.36,16,27,68.13,0,0
"565",0,356,4390.94,84.78,81,120,4188.24,46,58,90.57,0,0
"566",0,499,6211,98.11,67,0,3866.67,57,67,94.33,1,0
"567",0,569,7456.75,90.83,80,0,7302.17,69,62,86.21,1,0
"568",0,356,7732.57,99.27,100,168,6473.57,79,73,75,0,0
"569",0,336,16164.09,90.36,100,304,16121.64,57,100,100,0,0
"570",0,356,2588.83,47.92,50,144,2558.33,11,14,64.42,0,0
"571",0,356,9649.88,88.32,73,168,7753,61,58,93.8,0,0
"572",0,499,7377.58,71.9,62,0,7346.41,30,36,68.41,0,0
"573",0,499,4309.38,68.94,60,160,4193.75,22,29,83.3,0,0
"574",0,356,2732,66.18,42,156,4016.67,15,15,65.5,0,0
"575",0,356,3347,73.8,58,132,3716.67,21,28,80.75,0,0
"576",0,569,9136.47,88.33,83,0,8376.67,65,65,97.33,0,0
"577",0,356,6637.5,97.44,67,156,6825,40,56,83.33,0,0
"578",0,0,15175.48,96.02,92,448,13683.33,67,85,93.35,0,0
"579",0,569,6148.88,88.26,81,0,5105.88,60,70,84.38,0,0
"580",0,536,11537.75,83.48,85,0,13395.56,43,54,83.33,1,0
"581",0,688,6243.88,81.09,47,0,4115.5,31,38,59.07,0,0
"582",0,669,6052,81.15,71,0,5930,39,52,72.82,0,0
"583",0,356,12434.09,97.83,78,132,9727.27,67,75,90,0,0
"584",0,479,8272.21,84.33,57,0,9329.63,56,62,67.24,1,0
"585",0,356,8034.57,85.76,69,144,5667.08,47,58,73.31,1,0
"586",0,356,11873.15,93.94,95,0,10945.77,55,63,94.15,0,0
"587",0,356,16428.17,97.27,100,0,13525,60,71,100,0,0
"588",0,639,3688,59.69,63,0,4287.43,13,14,69.33,1,0
"589",0,315,13123.29,74.23,33,0,8118.75,45,50,71.82,1,0
"590",0,356,7831.17,92.86,73,144,7834.79,63,87,89.09,1,0
"591",0,356,3800,95,0,180,3800,67,60,75,0,0
"592",0,499,7426.07,82.83,82,0,5020,40,46,95.91,0,0
"593",0,380,3722.83,73.2,62,45,3386.7,23,33,72.06,0,0
"594",0,0,7152.55,85.67,50,519,7609.09,60,71,66.25,0,0
"595",0,499,3730.43,83.35,73,0,3817.5,43,54,83.83,1,0
"596",0,799,2175.17,71.78,50,0,2616.67,31,33,82.75,0,0
"597",0,639,5071.44,67.54,54,0,4617.31,35,43,80.08,0,0
"598",0,564,17670.33,71.43,57,0,18466.67,38,17,55.71,0,0
"599",0,0,6110.18,90.71,85,739,5417.65,63,65,91,0,0
"600",0,356,8747.75,94.61,90,156,8400,63,76,92.9,0,0
"601",0,514,4859.29,69,59,0,4932.14,35,38,77.18,0,0
"602",0,435,8658.83,91.67,100,0,9816.67,55,63,75,0,0
"603",0,529,8971.44,86.58,50,0,9138.89,36,31,84.38,0,0
"604",0,549,3300,84.14,40,0,4000,29,67,87,0,0
"605",0,356,10044.18,92.14,86,168,9034.96,75,60,97.59,1,0
"606",0,356,5005.17,75,65,168,5277.31,25,46,81.68,1,0
"607",0,635,7563.08,83,73,0,7600.04,53,67,85.26,1,1
"608",0,669,5251.92,64.14,47,0,3611.42,21,36,71.28,0,0
"609",0,356,4936.17,76.06,57,168,5571.43,29,41,69.93,0,0
"610",0,356,12972.05,91.57,80,144,11656.2,54,73,89.95,0,0
"611",0,356,13416.67,66.7,18,144,13000,19,20,38.55,0,0
"612",0,669,6948.85,87.79,73,0,6915.38,50,53,88.07,0,0
"613",0,514,3968.21,64.64,35,0,3093.75,16,17,55.46,0,0
"614",0,639,5771.64,88.6,92,0,4509.29,44,56,89.77,0,0
"615",0,356,9489.71,88.73,50,120,9450,55,70,80.75,0,0
"616",0,669,3491.78,72.14,71,0,4804.8,24,25,78.57,1,0
"617",0,499,5202.54,90.43,58,190,5564.67,67,72,78.25,0,0
"618",0,356,9697.78,93.12,77,156,7838.89,56,71,83.54,0,0
"619",0,356,9686.11,96.5,86,132,8744.44,56,78,90.79,0,0
"620",0,479,4508.48,75.73,50,0,4240.95,20,36,74,0,0
"621",1,598,3603.33,60.6,19,0,2365.83,4,4,56.96,0,0
"622",0,356,5827.47,85,82,180,5703.33,48,67,77.5,0,0
"623",0,439,9821.22,59.79,33,0,10333.33,7,15,51.27,1,0
"624",0,356,8088,75.67,29,144,6686.15,56,33,30,1,0
"625",0,356,8672.25,80.74,65,132,10325,35,38,88.24,0,0
"626",0,356,12640,95.88,87,108,11020.56,73,81,91.35,0,0
"627",0,306,3814.29,80.6,44,168,3271.43,28,28,62.61,0,0
"628",0,356,3900,51.89,27,0,3900,8,9,44,0,0
"629",0,356,4379.45,71.1,50,132,3336.67,19,35,70.36,0,0
"630",0,356,3546.43,59.94,53,144,4132.14,25,31,66.05,0,0
"631",0,356,8200.42,93.43,76,132,7582.25,59,68,91.43,0,0
"632",0,669,4377.43,71.2,46,0,4069.36,21,27,75.42,0,0
"633",0,639,6515.44,92.9,67,0,6922.22,30,48,86.19,0,0
"634",0,576,5766.5,69.71,33,0,2750,44,38,33.33,0,0
"635",0,639,8909,77.13,100,0,5345.4,56,57,100,0,0
"636",0,460,12133.25,98.14,95,0,11021.2,83,96,87.5,0,0
"637",0,0,10387.09,87.83,84,778,7091,60,70,81.54,1,0
"638",0,479,10163.4,100,100,0,13825,100,100,100,0,0
"639",0,589,8214.83,86.25,68,0,5676.11,33,57,84.53,0,0
"640",0,494,6475,95,71,245,5400,68,72,89.33,1,0
"641",0,0,10676.4,76.39,60,564,12394.12,42,39,80.36,1,0
"642",0,356,17538.89,95.42,91,224,14766.67,79,79,90.91,0,0
"643",0,669,6329.95,73.86,55,0,5493.29,27,43,79.35,0,0
"644",0,669,4149.47,63.16,52,0,4140,22,44,88.96,0,0
"645",0,356,5733.76,78.55,54,108,5823.81,29,68,81.77,0,0
"646",0,356,3418.42,69.12,62,144,2208.33,27,32,68.42,0,0
"647",0,356,5438.89,84.55,75,132,5980,38,64,80.13,1,0
"648",0,0,8816.2,98.94,92,501,10046.67,82,94,95.69,0,0
"649",0,356,5874,88.29,69,144,5522.86,44,59,69.81,0,0
"650",0,419,11314.2,92.96,91,0,9364.33,62,83,87.91,0,0
"651",0,639,4097.23,83.3,66,0,3646.15,22,30,84.48,0,0
"652",0,356,8257.56,85.27,65,156,7106.28,38,55,84.23,0,0
"653",0,356,8909.5,98.6,75,132,8250,67,78,87.5,0,0
"654",0,669,8091.6,87.25,60,0,7620,54,62,53.7,0,0
"655",0,325,11978.42,90.48,73,0,10279.63,58,72,92.58,0,1
"656",0,356,5960.5,67.38,33,144,5850,33,21,51,0,0
"657",0,514,10685.25,99,100,40,7168.75,62,68,92.86,0,0
"658",0,494,4006.94,70,55,0,4196.88,25,43,75.9,0,0
"659",0,356,7001.3,89.2,64,132,6725,27,50,90.64,1,0
"660",0,356,8050.63,98.73,64,180,9443.75,45,64,89,0,0
"661",0,326,8873.31,76.41,70,0,7436.36,52,67,93.28,1,0
"662",0,544,13931.31,96.05,100,0,12000,81,84,91.3,0,0
"663",0,654,14671.33,86.15,88,424,16800,54,69,75,0,0
"664",0,374,13931.82,95.13,64,160,12580,44,50,81,1,0
"665",0,356,2201.77,81.48,57,304,1765.46,20,31,77.26,0,0
"666",0,639,2614,75.8,57,0,2437.5,31,31,78.36,1,0
"667",0,356,11872.56,93.85,100,156,10998.13,82,84,100,1,0
"668",0,0,783.33,78.94,36,419,733.33,29,35,40.18,0,0
"669",0,0,5605.13,80.88,44,419,5600,29,36,69,0,0
"670",0,0,8125.67,98.4,80,494,5066.67,70,83,100,0,0
"671",0,799,3821.29,73.56,50,0,3025,21,23,57.29,1,0
"672",0,315,10635.75,60,29,0,7987.5,23,33,57.14,0,0
"673",0,669,1611.86,61.62,33,0,1635.71,19,12,61.27,0,0
"674",0,356,10146.92,85.75,86,132,7636.36,64,78,97.15,1,0
"675",0,569,5357.55,91,80,0,4927.27,67,75,83.3,0,0
"676",0,379,3894.68,72,53,0,3738.81,25,39,65.72,0,0
"677",0,275,15847.31,98.28,97,0,14279.1,82,84,96.51,0,0
"678",0,544,7891,75.06,53,0,7921.43,17,32,57.47,0,0
"679",0,639,2693.75,59.96,43,0,2941.67,10,29,69.39,0,0
"680",0,444,5818.88,91.7,71,0,4722.5,71,67,73.1,1,0
"681",0,356,6256.52,79.78,59,156,6009.67,36,49,83.59,0,0
"682",0,669,5316.16,75.08,44,30,6499.47,16,27,73,0,0
"683",0,550,6536.31,81.91,60,0,5571.94,46,60,90.93,0,1
"684",0,356,4699,89.67,91,0,3910,43,62,98.45,0,0
"685",0,356,8469.67,92.5,73,144,7733.33,7,38,85.45,0,0
"686",0,405,10119.89,97.37,80,0,8389.47,81,81,82.2,0,1
"687",0,326,6202.13,89.38,50,0,5183.22,53,54,83.17,0,0
"688",0,514,8000.33,84.55,55,0,7807.69,47,50,73.95,1,0
"689",0,499,5348.29,69.75,59,0,4983.33,25,22,67.94,0,0
"690",0,0,6657.46,87.62,69,600,8241.67,34,47,77.27,0,0
"691",0,356,8342.44,89.1,81,132,6475,62,73,96.13,0,0
"692",0,639,4695.87,61.18,37,0,3490,17,20,55.54,0,0
"693",0,356,0,75,50,144,0,20,40,81.5,0,0
"694",0,190,10612,87.07,81,80,8818.18,65,76,71.88,0,0
"695",0,494,3312.5,80.33,75,0,3687.5,17,60,75,0,0
"696",0,356,3426.83,78.2,55,156,3036.11,25,21,79.61,0,0
"697",0,569,14561.8,96.7,92,0,13288.3,74,87,97.71,0,0
"698",0,639,6543.7,85.54,75,0,4420,50,58,75,0,0
"699",0,356,3662.5,68.94,48,168,3240,29,37,73.33,1,0
"700",0,404,11701,96.36,82,156,10521.43,71,86,86.36,0,0
"701",0,326,8819.17,92.64,75,0,8541.67,29,64,87.5,0,0
"702",0,569,5909.94,77.22,42,160,6563.89,24,37,74.21,0,0
"703",0,356,11044.85,71.79,59,180,10450,39,52,73.55,0,0
"704",0,594,7494.2,88.08,68,0,6968.17,37,49,91.41,1,0
"705",0,0,8767.19,95.7,81,499,7392.31,56,88,92.19,0,0
"706",0,514,6467.17,75,27,0,7557.17,17,33,50.36,0,0
"707",0,356,7858.33,84.6,58,144,6633.33,63,69,71.92,0,0
"708",0,669,2995.4,87.62,83,0,1947.27,46,62,91.67,0,0
"709",0,569,8853.07,82.63,68,0,8840.48,47,58,72.58,1,0
"710",0,639,8873.31,79.89,62,0,7923.81,45,50,77,1,0
"711",0,569,6044.86,85.2,20,0,5714.29,40,60,71.4,0,0
"712",0,0,4257.67,75.55,33,624,3583.33,17,36,61.44,0,0
"713",0,356,3247.5,68.04,54,132,3583.33,31,41,73.81,0,0
"714",0,499,8283.67,89,89,160,8090.48,63,67,90.78,0,0
"715",0,594,11119.21,95.81,100,30,10191.72,60,82,100,1,0
"716",0,444,3325,65.73,40,155,2468.75,8,23,67,0,0
"717",0,639,10031.25,93.1,78,0,9962.5,70,70,86.11,0,0
"718",0,0,8077.98,95.4,92,580,7388.7,78,85,89.42,0,0
"719",0,639,9816.36,79.72,70,0,10875,54,52,84.13,0,0
"720",0,0,7425.22,96.94,100,549,8173.33,61,68,100,1,0
"721",0,326,3551.6,91.71,67,0,2284.8,35,50,91.67,0,0
"722",0,688,5808.93,75.63,60,0,4683.33,37,33,60.45,0,0
"723",0,639,10561.17,96.88,100,0,12550,75,71,100,0,0
"724",0,669,2862.86,71.35,75,0,2678.64,38,40,81.5,0,0
"725",0,479,2546.83,58.95,56,0,943.33,14,25,81.88,0,0
"726",0,356,6668.27,67.84,53,144,6781.82,27,38,68.74,0,0
"727",0,569,2029.4,75.45,33,0,1220,8,40,82.44,0,0
"728",0,356,7539.88,98.79,83,224,10704.55,68,83,93.33,1,0
"729",0,0,5579.91,73.67,59,460,6371.74,26,50,69.86,0,0
"730",0,356,8294.67,79.69,53,132,7187.5,35,37,77.06,0,0
"731",0,0,8090.78,80.91,80,475,8766.67,45,45,82,0,0
"732",0,569,10994.25,96.05,90,0,10954.25,82,100,92,0,0
"733",0,569,6081.64,76.75,45,0,6213.64,27,43,68.18,0,0
"734",0,669,5762.56,63.2,76,0,5894.44,29,40,79.59,0,0
"735",0,445,11351.41,96.58,88,170,10789.74,86,87,85.88,0,0
"736",0,306,8002.64,93.58,88,144,9713.64,50,83,85,0,0
"737",0,356,4249.5,57.14,49,156,3633.33,6,0,63.27,1,0
"738",0,0,8912.14,79.82,50,564,12738.57,42,45,81.88,0,0
"739",0,356,13931.82,87.92,70,340,12000,54,67,82,0,0
"740",0,444,3772.06,70.36,54,0,4344.12,13,29,81.33,0,0
"741",0,306,11191.28,61.13,44,120,9575,36,33,58.13,1,0
"742",0,639,9496.82,95.31,82,0,8001.36,63,73,86.73,0,0
"743",0,356,2505.43,58.07,20,132,2512.5,6,24,57.6,0,0
"744",0,356,16240.75,94.5,100,168,15256.25,88,100,100,0,0
"745",0,356,3733.4,60.6,40,168,3214.29,0,11,70.19,1,0
"746",0,495,10393.82,85.29,73,0,7000.09,56,69,88.45,0,1
"747",0,356,2946.36,70.7,23,156,2841.36,25,30,72.59,0,0
"748",0,0,6221.53,86.65,40,564,5700,33,48,72.24,0,0
"749",0,564,8390.4,100,100,0,12480,83,83,100,0,0
"750",0,356,4046.6,61.63,50,144,4066.67,0,11,63,0,0
"751",0,0,5607.33,81.63,75,459,4527.78,28,32,77.75,0,0
"752",0,356,508.25,40.78,42,0,475,19,17,55.75,0,0
"753",0,495,11821.13,99.19,100,0,10006.67,86,89,100,0,1
"754",0,677,6750,76.56,44,0,6733.33,22,12,69.31,0,0
"755",0,749,12168.61,96.75,87,0,12646.46,78,83,92.52,0,0
"756",0,356,5204.58,84.94,73,144,5537.5,50,53,68.18,0,0
"757",0,499,5362.75,65.07,62,0,5078,35,38,72.46,0,0
"758",0,356,6363.35,90.47,77,132,6920.83,69,82,94.92,1,0
"759",0,569,5104.83,65.13,38,0,5133.33,13,13,83.38,0,0
"760",0,0,4128.75,65,71,564,4257.5,27,38,71.43,0,0
"761",0,385,8205.29,84.68,72,160,7541.94,51,60,79.84,0,0
"762",0,514,7265,71.86,57,0,8830,29,29,76.86,0,0
"763",0,639,5278.63,68.23,58,0,5562.5,36,43,79.92,0,0
"764",0,356,2143.75,87.56,75,280,1765.46,33,67,95.08,1,0
"765",0,499,7604.08,64.63,55,0,7416.67,30,40,73.36,0,0
"766",0,507,5923.33,94.6,33,0,4943.48,29,47,87.5,1,0
"767",0,799,7141.49,87.3,61,0,7478.57,52,53,72.54,0,0
"768",0,356,9831.8,98.6,86,144,7345,80,90,96.43,0,0
"769",0,0,16431.27,94.56,75,493,14885.77,67,77,89.25,0,0
"770",0,356,6884,72.19,50,120,7540,24,50,68.67,1,0
"771",0,374,8393.82,86.17,80,0,6880.13,49,69,86.27,0,0
"772",0,356,9600.43,94.71,100,144,7742.86,43,71,100,0,0
"773",0,0,3753.83,87.33,45,476,4533.33,25,58,75.91,0,0
"774",0,639,3105,73.42,45,0,2350,21,24,65.73,0,0
"775",0,356,3000,74.96,46,144,4404.17,17,51,64.41,1,0
"776",0,319,5931.39,78.88,54,0,5954.84,28,50,79.21,0,0
"777",0,356,2486.78,71,17,144,2748.89,14,16,52.61,0,0
